Nº GREVE,DATA ENTRADA,SINDICATO,EMPREGADOR,CAE,NIF,SETOR,DIAS,DURAÇÃO,OBSERVAÇÕES,ANO,MÊS
DSRPN,27-Aug-18,SITE-NORTE,"CNB/Camac, Companhia Nacional de Borrachas, S.A",,,Privado,,,DESCONVOCADA,2018,8
562/2018,06-Sep-18,SEAL,"TRABALHADORES PORTUÁRIOS - (EMPRESAS DE ESTIVA A LABORAR NOS PORTOS DE: LISBOA; SETÚBAL; SINES; FIGUEIRA DA FOZ; LEIXÕES; CANIÇAL, PONTA DELGADA E PRAIA DA VITÓRIA)",52240,,Setor Empresarial Estado,DE 20 DE SETEMBRO A 08 DE OUTUBRO DE 2018,Total + 1 dia,,2018,9
564/2018,07-Sep-18,"SITE SUL - SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS TRANSFORMADORAS, ENERGIA E ACTIVIDADES DO AMBIENTE DO SUL","DSV SOLUTIONS, LDA. (A LABORAREM NA SAS, EM PALMELA)",49410,503675199,Privado,DIA 15 DE SETEMBRO DE 2018 P/TEMPO INDETERMINADO,Total + 1 dia,(Sábados e Domingos),2018,9
567/2018,13-Sep-18,STFPSSRA,"FOAMY SPARKLE, LDA. (SERV.LIMPEZA HOSPITAL DISTRITAL DE SANTAREM)",81210,510573118,Privado,"DIAS 01, 02 e 03 DE OUTUBRO DE 2018",Total + 1 dia,,2018,9
568/2018,13-Sep-18,SNPVAC - SINDICATO NACIONAL DO PESSOAL DE VÔO DA AVIAÇÃO CIVIL,"RYNAIR DESIGNATED ACTIVITY COMPANY SUCURSAL EM PORTUGAL; CREWLINK LTD E WORKFORCE INTERNATIONAL CONTRACTORS, LTD",51100,980489806,Privado,DIA 28 DE SETEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,9
570/2018,17-Sep-18,CESP,"PINGO DOCE - DISTRIBUIÇÃO ALIMENTAR, S.A. (LOJA PARQUE DAS NAÇÕES/NORTE)",47111,500829993),Privado,DIA 21 DE SETEMBRO DE 2018,Parcial 1 dia (12H00 às 14H00),,2018,9
572/2018,17-Sep-18,SFRCI,"CP - COMBOIOS DE PORTUGAL, EPE",49100,500498601,Setor Empresarial Estado,DIA 01 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,9
573/2018,17-Sep-18,FECTRANS;STRUP,"FROTA AZUL - ALGARVE, S.A.; PXM - TRANSP.URBANOS FARO, S.A.; TRANSLAGOS -TRANSPORTES PÚBLICOS, LDA.; EVA TRANSPORTES, S.A. E BARRAQUEIRO TRANSPORTES, S.A.",49310 e 49391,500591136; 510319866; 501335579; 502536071; 500151997,Privado,DIA 28 DE SETEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,9
574/2018,17-Sep-18,SNR - SINDICATO NACIONAL DOS REGISTOS,"IRN - INSTITUTO DOS REGISTOS E NOTARIADO, IP",84111,508184258,Setor Empresarial Estado,DE 01 DE OUTUBRO A 31 DE DEZEMBRO DE 2018,Total + 1 dia,,2018,9
577/2018,19-Sep-18,SNTSF - SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR FERROVIÁRIO,"FERTAGUS - TRAVESSIA DO TEJO, TRANSPORTES, S.A. (COMPLEXO OFICINAL DE COINA)",49310,504226320,Privado,DE 01 A 31 DE OUTUBRO DE 2018,Total + 1 dia,TRANSPORTES,2018,9
578/2018,19-Sep-18,STAD ,"SECURITAS - SERVIÇOS E TECNOLOGIA DE SEGURANÇA, S.A. (A LABORAR NO METROPOLITANO DE LISBOA)",80100,500243719,Privado,DIA 08 DE OUTUBRO DE 2018,Total 1 dia,,2018,9
579/2018,25-Sep-18,FENPROF;ASPL;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,"DIAS 01, 02, 03 e 04 DE OUTUBRO DE 2018",Total + 1 dia,,2018,9
580/2018,25-Sep-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","EUROESSEN - RESTAURAÇÃO E SERVIÇOS, LDA. (A LABORAR NOS REFEITÓRIOS DO IEFP)",56290,501274928,Privado,DIA 02 DE OUTUBRO DE 2018,Total 1 dia,DESCONVOCADA,2018,9
585/2018,27-Sep-18,ASCEF;FECTRANS;FENTCOP;FNSTFPS;SINAFE;SINDEFER;SINFA;SINFB;SINFESE;SINTAP;SIOFA;SNAQ;SNTSF - SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR FERROVIÁRIO;STF,"IP - INFRAESTRUTURAS  DE  PORTUGAL, S.A.; IP - PATRIMÓNIO, S.A.;     IP - ENGENHARIA, S.A.; E IP - TELECOM, S.A.",52211,503933813,Setor Empresarial Estado,DIA 12 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,9
586/2018,27-Sep-18,SEAL,"TRABALHADORES PORTUÁRIOS - (ETP'S E EMPRESAS DE ESTIVA A LABORAR NOS PORTOS DE: LISBOA; SETÚBAL; SINES; FIGUEIRA DA FOZ; LEIXÕES; CANIÇAL, PONTA DELGADA E PRAIA DA VITÓRIA)",52240,,Setor Empresarial Estado,DE 08 DE OUTUBRO A 01 DE JANEIRO DE 2019,Total + 1 dia,TRANSPORTES,2018,9
DSRPN,10-Sep-18,SEP / SINDEPOR / SERAM / ASPE,"Entidades Públicas Empresariais de Saúde, E.P.E.
Processo SM nº 28/18",,,Setor Empresarial Estado,,,,2018,9
DSRPN,11-Sep-18,SITE-CN,"Fábrica de Papel da Zarrinha, S.A.",,,Privado,,,,2018,9
DSRPN,11-Sep-18,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Pefaco Portugal, S.A. (local de trabalho: Bingo da Boavista)",,,Privado,,,,2018,9
DSRPN,17-Sep-18,STFPSN,Escola Secundária Inês de Castro (trabalhadores não docentes),,,Privado,,,,2018,9
DSRPN,20-Sep-18,SITE-NORTE,"CNB/Camac, Companhia Nacional de Borrachas, S.A",,,Privado,,,DESCONVOCADA,2018,9
DSRPN,24-Sep-18,SITE-CSRA,"F. Ferreira da Silva, Lda.",,,Privado,,,,2018,9
DSRPN,24-Sep-18,FENPROF,Greve Nacional dos Educadores de Infância e Professores dos Ensinos Básicos e Secundário,,,Privado,,,,2018,9
DSRPN,27-Sep-18,SINPICVAT,"Pétala Futura - Unipessoal, Lda.",,,Privado,,,,2018,9
DSRPN,28-Sep-18,SEP / SINDEPOR / SERAM / ASPE,"Entidades Públicas Empresariais de Saúde, E.P.E.
Processo SM nº 29/18",,,Setor Empresarial Estado,,,,2018,9
592/2018,03-Oct-18,CESP,"UMP - UNIÃO DAS MISERICÓRDIAS PORTUGUESAS (Centro de Apoio a Deficientes Profundos João Paulo II, em Fátima)",94995,501295097,Setor Empresarial Estado,DE 15 DE OUTUBRO DE 2018 A 30 DE ABRIL DE 2019,Total + 1 dia,Trabalho Suplementar/Extraordinário,2018,10
593/2018,03-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","ITAU - INSTITUTO TÉCNICO DE ALIMENTAÇÃO HUMANA, S.A.",56290,5001422858,Privado,DIA 05 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
601/2018,04-Oct-18,FECTRANS;STTM;SINDEM;SITRA;STMETRO;SITESE,"METROPOLITANO DE LISBOA, EPE",49310,500192855,Setor Empresarial Estado,DIA 18 DE OUTUBRO DE 2018 ,Parcial 1 dia (das 06h30 às 09h30 e das 10h00 às 12h30),TRANSPORTES,2018,10
602/2018,04-Oct-18,FECTRANS;STRUP,"BARRAQUEIRO TRANSPORTES, S.A.",49310,500151997,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
603/2018,04-Oct-18,FECTRANS;STRUP,"ISIDORO DUARTE, LDA.",49392,500142467,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
605/2018,08-Oct-18,FECTRANS;STRUP,"J.J. SANTO ANTÓNIO - TRANSPORTE RODOVIÁRIO DE PASSAGEIROS, UNIPESSOAL, LDA. ",49310,51333444,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
606/2018,08-Oct-18,FECTRANS;STRUP,"RODOVIÁRIA DO ALENTEJO, S.A.",49391,502522380,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
607/2018,08-Oct-18,FECTRANS;STRUP,"RODOVIÁRIA DE LISBOA, S.A.",49310,503418455,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
608/2018,08-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","EUREST PORTUGAL - SOCIEDADE EUROPEIA DE RESTAURANTES, LDA. (HOSPITAL DE ABRANTES)",56290,500347506,Privado,DIA 05 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
611/2018,08-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","ITAU - INSTITUTO TÉCNICO DE ALIMENTAÇÃO HUMANA, S.A. (HOSPITAL DE SANTA LUZIA EM ELVAS)",56290,500142858,Privado,DIA 05 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
612/2018,08-Oct-18,STFPSSRA,AGRUPAMENTO DE ESCOLAS FERREIRA DE CASTRO EM SINTRA (TRABALHADORES NÃO DOCENTES),85310,600079651,Privado,DIA 12 DE OUTUBRO DE 2018 ,Parcial 1 dia (das 07h00 às 11 horas),,2018,10
613/2018,08-Oct-18,FNSTFPS,"ICNF - INSTITUTO DE CONSERVAÇÃO DA NATUREZA E FLORESTAS, I.P.; APA; CCDR; RAA E RAM (VIGILANTES DA NATUREZA)",84123,510342647,Setor Empresarial Estado,DIA 15 DE OUTUBRO DE 2018,Total 1 dia,Participação numa Concentração Nacional,2018,10
614/2018,08-Oct-18,SITE SUL,"BENTELER - INDÚSTRIA DE COMPONENTES PARA AUTOMÓVEIS, LDA.; GRUPO NORTE; RANDSTAD; SYNERGIE E CEDI",29320,502783672,Privado,DIA 14 DE OUTUBRO DE 2018 (P/TEMPO INDETERMINADO),Total + 1 dia,,2018,10
615/2018,09-Oct-18,FENPROF;ASPL;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,DE 15 DE OUTUBRO A 31 DE DEZEMBRO DE 2018,Total + 1 dia,,2018,10
620/2018,09-Oct-18,SEP,ENFERMEIROS,86100,,Setor Empresarial Estado,"DIAS 10, 11, 16, 17, 18 E 19 DE OUTUBRO DE 2018",Total + 1 dia,,2018,10
622/2018,10-Oct-18,STML;STAL;STE;STI;SNPL;SE - SINDICATO DOS ENFERMEIROS;SIPE,"ADMINISTRAÇÃO LOCAL E REGIONAL (EMPRESAS MUNICIPAIS, FREGUESIAS, IPSS, BOMBEIROS E IEPF)",84113,,Setor Empresarial Estado,DIA 26 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
624/2018,12-Oct-18,STFPSSRA,ESCOLA SECUNDÁRIA ANTÓNIO CARVALHO FIGUEIREDO EM LOURES (PESSOAL NÃO DOCENTE),85310,600014932,Setor Empresarial Estado,DIA 18 DE OUTUBRO DE 2018 ,Total 1 dia,,2018,10
626/2018,12-Oct-18,FEVICCOM,"CARL ZEISS VISION PORTUGAL, S.A. (FÁBRICA EM SETÚBAL)",32501,5000141142,Privado,DIA 19 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
629/2018,16-Oct-18,ASCEF;SINFA;FECTRANS;FENTCOP;FNSTFPS;SINAFE;SINDEFER;SINFB;SINFESE;SIOFA;SNAQ;SNTSF - SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR FERROVIÁRIO;STF,"IP - INFRAESTRUTURAS DE PORTUGAL, S.A.; IP - PATRIMÓNIO, S.A.; IP - ENGENHARIA, S.A. E IP - TELECOM, S.A.",52211,,Setor Empresarial Estado,DIA 31 DE OUTUBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
631/2018,16-Oct-18,SINDITE;SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA;SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES;SINTAP,TSDT - TÉCNICOS SUPERIORES DE DIAGNÓSTICO E TERAPÊUTICA,94200,,Setor Empresarial Estado,DIA 29 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
632/2018,16-Oct-18,CESP,"DIA PORTUGAL - SUPERMERCADOS, SOCIEDADE UNIPESSOAL, LDA. (LOJA DA MORAIS SOARES)",47111,503003808,Privado,DIA 22 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
633/2018,16-Oct-18,CESP,"PINGO DOCE - DISTRIBUIÇÃO ALIMENTAR, S.A. (LOJA DE PAÇO DE ARCOS)",47111,500829993,Privado,DIA 24 DE OUTUBRO DE 2018,Total 1 dia,,2018,10
635/2018,17-Oct-18,FENPROF;ASPL;FEPECI;FENEI;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,"DIAS 29, 30 E 31 DE OUTUBRO, E 2,5,6,7,8 E 9 DE NOVEMBRO DE 2018",Total + 1 dia,,2018,10
636/2018,17-Oct-18,"STFCMM - SINDICATO DOS TRANSPORTES FLUVIAIS, COSTEIROS, E DA MARINHA MERCANTE;SNTSF - SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR FERROVIÁRIO","SOFLUSA - TRANSPORTES DO TEJO, S.A.",50102,503010936,Privado,DIAS 31 DE OUTUBRO E 05 DE NOVEMBRO DE 2018,Parcial + 1 dia (3 horas por turno),DESCONVOCADA,2018,10
638/2018,17-Oct-18,FESAHT,"AHRESP - ASSOCIAÇÃO DE HOTELARIA, RESTAURAÇÃO E SIMILARES DE PORTUGAL (SECTORES DA AGRICULTURA, RESTAURAÇÃO E SIMILARES, LIMPEZA HOSPITALAR E OUTROS)",94110,503767514,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
639/2018,17-Oct-18,STFPSSRA,"PARQUE DE SAÚDE DE LISBOA, SUCH E OUTROS",33130,,Setor Empresarial Estado,DIA 31 DE OUTUBRO DE 2018,Parcial 1 dia (das 10h00 às 13h00),,2018,10
640/2018,17-Oct-18,SEP,ENFERMEIROS NO PARQUE DE SAÚDE DE LISBOA,86100,,Setor Empresarial Estado,DIA 31 DE OUTUBRO DE 2018,Parcial 1 dia (das 10h00 às 13h00),,2018,10
641/2018,17-Oct-18,STAD,APFS - ASSOCIAÇÃO PORTUGUESA DE FACILITY SERVICES (SECTOR DA LIMPEZA INDUSTRIAL),94110,,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
642/2018,18-Oct-18,FESETE,ANIVEC/APIV; ATP; ANIL; ANASEL; AICR; APICCAPS E APIC,94110,,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
643/2018,18-Oct-18,SNTCT,"CTT - CORREIOS DE PORTUGAL, S.A. (TRAB. LOGÍSTICA/TRANSPORTES CPL-S",53100,,Privado,DE 02 DE NOVEMBRO A 31 DE DEZEMBRO DE 2018,Parcial + 1 dia (1º. Período de trabalho),,2018,10
646/2018,19-Oct-18,SINFB,"CP - COMBOIOS DE PORTUGAL, EPE",49310,500498601,Setor Empresarial Estado,DE 05 A 09 DE NOVEMBRO DE 2018,Total + 1 dia,DESCONVOCADA,2018,10
648/2018,19-Oct-18,FECTRANS;STRUP,"SCOTTURB - TRANSPORTES URBANOS, LDA.",49391,511069553,Privado,DIA 05 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
649/2018,19-Oct-18,SNTSF - SINDICATO NACIONAL DOS TRABALHADORES DO SECTOR FERROVIÁRIO,"FERTAGUS - TRAVESSIA DO TEJO, TRANSPORTES, S.A. (COMPLEXO OFICINAL DE COINA)",49310,504226320,Privado,DE 01 A 30 DE NOVEMBRO DE 208,Total + 1 dia (Trab.Ext.),TRANSPORTES,2018,10
652/2018,22-Oct-18,FECTRANS;STTM;SINDEM;SITRA;STMETRO;SITESE,"METROPOLITANO DE LISBOA, EPE",49310,500192855,Setor Empresarial Estado,DIA 06 DE NOVEMBRO DE 2018,Parcial 1 dia (das 05h00 às 09h30 e das 09h00 às 12h30),TRANSPORTES,2018,10
654/2018,23-Oct-18,SINTAB,"APAPOL - ALIANÇA PANIFICADORA DE ALGÉS, PAÇO DE ARCOS E OEIRAS, LDA.",10711,500016011,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
655/2018,23-Oct-18,FENPROF;ASPL;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,DIA 12 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
657/2018,24-Oct-18,FEPCES / CESP,"SECTOR DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS (UMP; APED;CNIS;ACIF;ASSICOM;APFS;AESIRF E OUTROS)",94995,,Setor Empresarial Estado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
661/2018,25-Oct-18,FECTRANS;STTM;SINDEM;SITRA;STMETRO;SITESE,"METROPOLITANO DE LISBOA, EPE",49310,500192855,Setor Empresarial Estado,DIA 08 DE NOVEMBRO DE 2018,Parcial 1 dia (das 05h00 às 09h30 e das 09h00 às 12h30),TRANSPORTES,2018,10
666/2018,26-Oct-18,FECTRANS;STRUP,"BARRAQUEIRO TRANSPORTES, S.A.",49310,500151997,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
668/2018,26-Oct-18,FECTRANS;STRUP,"CITYRAMA GRAY LINE PORTUGAL - VIAGENS E TURISMO, S.A.",79110,500064555,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
669/2018,26-Oct-18,FECTRANS;STRUP,"ISIDORO DUARTE, LDA.",49392,500142467,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
670/2018,26-Oct-18,FECTRANS;STRUP,"J.J. SANTO ANTÓNIO - TRANSPORTE RODOVIÁRIO DE PASSAGEIROS, UNIPESSOAL, LDA. ",49310,51333444,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
671/2018,26-Oct-18,FECTRANS;STRUP,"RIBATEJANA VERDE - TRANSPORTES RODOVIÁRIOS DE PASSAGEIROS, UNIPESSOAL, LDA.",49310,51333436,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
672/2018,26-Oct-18,FECTRANS;STRUP,"RODOVIÁRIA DO ALENTEJO, S.A.",49391,502522380,Privado,DIA 09 DE NOVEMBRO DE 2018,Total 1 dia,TRANSPORTES,2018,10
673/2018,26-Oct-18,CENA-STE,FUNDAÇÃO CENTRO CULTURAL DE BELÉM,90010,502857145,Privado,DIA 01 DE NOVEMBRO DE 2018 P/TEMPO INDETERMINADO,Total + 1 dia,Trabalho Suplementar,2018,10
674/2018,26-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","ITAU - INSTITUTO TÉCNICO DE ALIMENTAÇÃO HUMANA, S.A. (HOSPITAL DE SANTA LUZIA EM ELVAS)",56290,500142858,Privado,DIA 01 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
675/2018,26-Oct-18,FENPROF;ASPL;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,DIA 02 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
676/2018,26-Oct-18,CESP,"AUCHAN PORTUGAL - HIPERMERCADOS, S.A.",46382,503721492,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
677/2018,26-Oct-18,CESP,"GRUPO INDITEX (Zara Portugal Confecções, S.A.; Berska Portugal Confecções, S.A.; Robustae Confecções, S.A.; Osysho Portugal, Confecções Unipessoal, S.A.; Italco Moda Italiana, S.A.; Stradivarius Portugal Confecções, S.A.; Zara Home Portugal - Artigos e Utilidades para o Lar, S.A.;  Pull & Bear Portugal Confecções, S.A.; Kiddy's Class Portugal Confecções, Ldª. e Üterque Portugal Confecções e Acessórios, Ldª.)",47711,500781419,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
663/2018,25-Oct-18,SITE SUL,"ATF - ABOUT THE FUTURE - EMPRESA PRODUTORA DE PAPEL, S.A.",17120,507685903,Privado,DIA 10 DE NOVEMBRO DE 2018 P/TEMPO INDETERMINADO,Total + 1 dia,,2018,10
682/2018,30-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","EUREST PORTUGAL - SOCIEDADE EUROPEIA DE RESTAURANTES, LDA. (HOSPITAL DE ABRANTES)",56290,500347506,Privado,DIA 01 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
683/2018,30-Oct-18,"STIHTRSS - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO SUL","ITAU - INSTITUTO TÉCNICO DE ALIMENTAÇÃO HUMANA, S.A. (HOSPITAL DE PORTALEGRE)",56290,500142858,Privado,DIA 01 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
684/2018,30-Oct-18,SINDEPOR / ASPE - ASSOCIAÇAO SINDICAL PORTUGUESA DOS ENFERMEIROS,GREVE NACIONAL DE ENFERMAGEM,86100,,Setor Empresarial Estado,DE 08 DE NOVEMBRO A 31 DE DEZEMBRO DE 2018,Total + 1 dia,,2018,10
685/2018,30-Oct-18,SIESI,"RANDSTAD II - PRESTAÇÃO DE SERVIÇOS, LDA.",78300,503298999,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
686/2018,30-Oct-18,FENPROF;FNE;PRÓ-ORDEM;SEPLEU;SINAPE;SINDEP;SIPE;SIPPEB;SPLIU,EDUCADORES DE INFÂNCIA E PROFESSORES DO ENSINO BÁSICO E SECUNDÁRIO,84122,,Setor Empresarial Estado,"DIAS 19, 20, 21, 22 E 23 DE NOVEMBRO DE 2018",Total + 1 dia,,2018,10
687/2018,30-Oct-18,STCCMCS,"VIROC PORTUGAL - INDÚSTRIAS DE MADEIRA E CIMENTO, S.A.",16211,502857250,Privado,DIA 15 DE NOVEMBRO DE 2018,Total 1 dia,,2018,10
DSRPN,02-Oct-18,STIANOR,"Cerealis - Produtos Alimentares, S.A. (local da greve na Unidade Industrial da Maia - Fábrica 1 e Fábrica 2)",,,Privado,,,,2018,10
DSRPN,02-Oct-18,SITE-NORTE,"Soares da Costa, S.A.",,,Privado,,,,2018,10
DSRPN,04-Oct-18,FECTRANS,"J.J. Santos António, Lda.",,,Privado,,,TRANSPORTES,2018,10
DSRPN,04-Oct-18,FECTRANS,"Rodoviária do Alentejo, S.A.",,,Privado,,,TRANSPORTES,2018,10
DSRPN,04-Oct-18,FECTRANS,"Isidoro Duarte, Lda.",,,Privado,,,,2018,10
DSRPN,04-Oct-18,FNSTFPS,"Vigilantes da Natureza a desempenhar funções no ICNF, APA, CCDR, RAA e RAM",,,Privado,,,,2018,10
DSRPN,08-Oct-18,"STIHTRSC - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO CENTRO","UNISELF - Sociedade de Restaurantes Públicos E Privados, S.A. (Local da greve: Hospital de Santo André - Centro Hospitalar de Leiria)",,,Privado,,,,2018,10
DSRPN,09-Oct-18,FENPROF,Greve Nacional dos Educadores de Infância e Professores dos Ensinos Básicos e Secundário,,,Setor Empresarial Estado,,,,2018,10
DSRPN,10-Oct-18,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Pefaco Portugal, S.A. (local de trabalho: Bingo da Boavista)",,,Privado,,,,2018,10
DSRPN,10-Oct-18,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Piaget Alimentar, Lda.",,,Privado,,,,2018,10
DSRPN,12-Oct-18,FSTFPSN,"Entidades Públicas Empresariais de Saúde 
(Processo SM nº 30/18)",,,Setor Empresarial Estado,,,,2018,10
DSRPN,15-Oct-18,STAL,"AGERE - Empresa de Águas, Efluentes e Resíduos de Braga, E.M  (Processo SM 31/18)",,,Setor Empresarial Estado,,,,2018,10
DSRPN,16-Oct-18,SINDICATO NACIONAL DOS TÉCNICOS SUPERIORES DE SAÚDE DAS ÁREAS DE DIAGNÓSTICO E TERAPÊUTICA;SINDITE;SFP - SINDICATO DE FISIOTERAPEUTAS PORTUGUESES;SINTAP,"Entidades Públicas Empresariais de Saúde
TSDT's (Técnicos Superiores das Áreas de Diagnóstico e Terapêutica)",,,Setor Empresarial Estado,,,,2018,10
DSRPN,16-Oct-18,STAD,"JMS - Serviços de Logística, A.C.E (local de trabalho: Hospital da CUF e o Instituto CUF)",,,Privado,,,,2018,10
DSRPN,16-Oct-18,FENPROF,Todos os Educadores de Infância e Professores dos Ensinos Básico e Secundário,,,Setor Empresarial Estado,,,,2018,10
DSRPN,16-Oct-18,"STIHTRSN - SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE","Eurest (Portugal) - Sociedade Europeia de Restaurantes, Lda . (Local da greve: Hospital de Padre Américo - Penafiel)",,,Privado,,,,2018,10
DSRPN,17-Oct-18,SITE-NORTE,"Bosch Car Multimédia Portugal, S.A.",,,Privado,,,,2018,10
DSRPN,17-Oct-18,FESETE,"Greve de Sector: Têxteis, Lanifícios, Vestuário, e Calçado (ATP, ANIVEC/APIV, ANIL, ANITI-LAR, AICR e APICCAPS)",,,Privado,,,,2018,10
DSRPN,18-Oct-18,SITE-CN,"Fábrica de Papel da Zarrinha, S.A.",,,Privado,,,,2018,10
DSRPN,19-Oct-18,SITE-NORTE,"Jado Ibéria - Produtos Metalúrgicos - Sociedade Unipessoal, Lda.",,,Privado,,,,2018,10
DSRPN,23-Oct-18,STFPSN,Escola Secundária Alberto Sampaio (Trabalhadores não docentes),,,Setor Empresarial Estado,,,,2018,10
DSRPN,23-Oct-18,SITE-NORTE,"Soares da Costa, S.A.",,,Privado,,,,2018,10
DSRPN,23-Oct-18,SITE-NORTE,"CNB/Camac, Companhia Nacional de Borrachas, S.A",,,Privado,,,,2018,10
